epoch,accuracy,loss,val_accuracy,val_loss
0,0.838618278503418,0.6765943765640259,0.0014362346846610308,4.037665843963623
1,0.9426501393318176,0.19455425441265106,0.0015400588745251298,4.470075607299805
2,0.9535516500473022,0.1521153599023819,0.021560823544859886,4.3663859367370605
3,0.9581544995307922,0.133247509598732,0.013168368488550186,4.642210006713867
4,0.9603953957557678,0.11954063177108765,0.12874199450016022,4.185822010040283
5,0.9636831879615784,0.10525720566511154,0.1268731653690338,4.2837958335876465
6,0.9679009914398193,0.09419801831245422,0.13948780298233032,4.0804924964904785
7,0.9697481989860535,0.08826329559087753,0.10245717316865921,3.9106216430664062
8,0.9714137315750122,0.08296064287424088,0.14376190304756165,3.8553383350372314
9,0.9720280170440674,0.07982681691646576,0.15653227269649506,3.8089990615844727
10,0.9733561277389526,0.07687702775001526,0.18191727995872498,3.9258406162261963
11,0.974212646484375,0.07430429011583328,0.21546980738639832,3.773139476776123
12,0.9748269319534302,0.07211186736822128,0.21891330182552338,3.7090280055999756
13,0.9757181406021118,0.06984910368919373,0.21033050119876862,3.6835081577301025
14,0.9760642051696777,0.06860007345676422,0.19418583810329437,3.7389678955078125
15,0.976475179195404,0.06790664792060852,0.24253331124782562,3.625375509262085
16,0.9770159125328064,0.06585072726011276,0.23933206498622894,3.659929037094116
17,0.977193295955658,0.06543581187725067,0.31550440192222595,3.4634053707122803
18,0.9780195355415344,0.06330117583274841,0.23940128087997437,3.6902782917022705
19,0.9782055616378784,0.06252709031105042,0.3317528963088989,3.333069086074829
20,0.9783093929290771,0.06152522191405296,0.36239832639694214,3.2591466903686523
21,0.9787982106208801,0.06046381965279579,0.4374978244304657,3.220928430557251
22,0.979057788848877,0.0593501552939415,0.3858626186847687,3.255770444869995
23,0.9794168472290039,0.05880264937877655,0.42505624890327454,3.1551640033721924
24,0.9795898795127869,0.05816040188074112,0.4536944031715393,3.240896701812744
25,0.980247437953949,0.05738271027803421,0.43057623505592346,3.2003707885742188
26,0.9800484776496887,0.05649367347359657,0.39055198431015015,3.1352968215942383
27,0.9806108474731445,0.055507346987724304,0.44362345337867737,3.076899766921997
28,0.980961263179779,0.05485962703824043,0.44293129444122314,3.0760481357574463
29,0.9811948537826538,0.05473555997014046,0.45068350434303284,3.0126450061798096
30,0.9813289642333984,0.053423937410116196,0.4724346697330475,3.0507566928863525
31,0.9818004965782166,0.052853863686323166,0.42711541056632996,3.029473304748535
32,0.9823931455612183,0.051727283746004105,0.4510122835636139,3.0304226875305176
33,0.9821206331253052,0.05121134594082832,0.4652708172798157,2.96992564201355
34,0.9823023080825806,0.051616258919239044,0.47283267974853516,3.015641450881958
35,0.9827305674552917,0.050658855587244034,0.4675895571708679,2.966087579727173
36,0.982812762260437,0.05048293620347977,0.4087212383747101,2.984773874282837
37,0.9826786518096924,0.04973761737346649,0.46803945302963257,2.950122594833374
38,0.9831934571266174,0.04941125586628914,0.4950510561466217,2.8730034828186035
