epoch,accuracy,loss,val_accuracy,val_loss
0,0.8883277773857117,1.0987403392791748,0.9331178665161133,0.4884788691997528
1,0.9358987212181091,0.3077564537525177,0.9398509860038757,0.21936695277690887
2,0.9397367238998413,0.2201385498046875,0.9389083385467529,0.20014061033725739
3,0.9390746355056763,0.20666266977787018,0.9386839270591736,0.19202905893325806
4,0.9391756057739258,0.19871565699577332,0.9397163391113281,0.1864982396364212
5,0.9410048127174377,0.19402769207954407,0.9410180449485779,0.18263082206249237
6,0.9414200782775879,0.1903761923313141,0.9430379867553711,0.17933717370033264
7,0.9422392845153809,0.18762072920799255,0.9442050457000732,0.1766231656074524
8,0.9430809617042542,0.184813991189003,0.9444294571876526,0.17463959753513336
9,0.943282961845398,0.18337738513946533,0.9446988105773926,0.17234951257705688
10,0.9435410499572754,0.1811308115720749,0.9449681043624878,0.17064735293388367
11,0.9444500803947449,0.17932362854480743,0.9450579285621643,0.16885824501514435
12,0.9445398449897766,0.1777409166097641,0.9460453987121582,0.167263463139534
13,0.9445735216140747,0.1753174066543579,0.9460903406143188,0.1658288538455963
14,0.9451682567596436,0.1745331734418869,0.9464045166969299,0.1644405871629715
15,0.9449775218963623,0.17355886101722717,0.947257399559021,0.16298405826091766
16,0.9453253746032715,0.17216187715530396,0.9470329284667969,0.16153739392757416
17,0.9459875226020813,0.17098823189735413,0.9473471641540527,0.16032114624977112
18,0.9461782574653625,0.16907230019569397,0.9477511644363403,0.1589418649673462
19,0.9453590512275696,0.16786260902881622,0.9475715756416321,0.15747298300266266
20,0.9455273747444153,0.16754770278930664,0.9476613402366638,0.1563713550567627
21,0.946155846118927,0.165904238820076,0.9473920464515686,0.15512578189373016
22,0.9460211396217346,0.16442900896072388,0.9483795762062073,0.154002845287323
23,0.9465261697769165,0.1632784605026245,0.9480204582214355,0.15258042514324188
24,0.9468628168106079,0.16252557933330536,0.9483346939086914,0.1516343355178833
25,0.9472219347953796,0.16105665266513824,0.9481551051139832,0.15055401623249054
26,0.9475810527801514,0.1609143763780594,0.949681282043457,0.14935137331485748
27,0.9478391408920288,0.15967927873134613,0.9490528702735901,0.14833782613277435
28,0.9478055238723755,0.15889175236225128,0.9499057531356812,0.1475822776556015
29,0.9483890533447266,0.15754255652427673,0.949097752571106,0.1465558558702469
30,0.9481421709060669,0.156099334359169,0.9494568705558777,0.14576441049575806
31,0.9481533765792847,0.1561400294303894,0.9507585763931274,0.145220085978508
32,0.9484564065933228,0.1551399528980255,0.950579047203064,0.14413651823997498
33,0.9490399360656738,0.15375511348247528,0.9500852823257446,0.14324124157428741
34,0.9490511417388916,0.15400449931621552,0.9498608708381653,0.1425311416387558
35,0.9496459364891052,0.15193314850330353,0.9515216946601868,0.14158548414707184
36,0.9495673775672913,0.1512492597103119,0.9508932828903198,0.14115017652511597
37,0.950195848941803,0.15100204944610596,0.9521501064300537,0.14006353914737701
38,0.9497020244598389,0.1500921994447708,0.9522847533226013,0.13939505815505981
39,0.9493204951286316,0.1498158723115921,0.9524194002151489,0.13879549503326416
40,0.9499489665031433,0.14832034707069397,0.9534966945648193,0.13800349831581116
41,0.9503192901611328,0.14799609780311584,0.9530927538871765,0.13718514144420624
42,0.9503978490829468,0.14672969281673431,0.9536762833595276,0.13676755130290985
43,0.9510262608528137,0.14558683335781097,0.9538558125495911,0.13588304817676544
44,0.9512507319450378,0.1448517143726349,0.9550228714942932,0.13495688140392303
45,0.9509477019309998,0.14456894993782043,0.9529580473899841,0.13469991087913513
46,0.9512282609939575,0.14422661066055298,0.9542598128318787,0.13373549282550812
47,0.950667142868042,0.1442718654870987,0.9530029892921448,0.1330527514219284
48,0.9519801735877991,0.14229950308799744,0.9557859897613525,0.1321350634098053
49,0.9513965845108032,0.14246027171611786,0.9554717540740967,0.13142728805541992
50,0.9519016146659851,0.1408303678035736,0.9551126956939697,0.13068848848342896
51,0.951048731803894,0.14049352705478668,0.9563695192337036,0.12986810505390167
52,0.9518005847930908,0.13921765983104706,0.9561450481414795,0.1287233531475067
53,0.9522270560264587,0.13894331455230713,0.9568184018135071,0.12774401903152466
54,0.9530013799667358,0.13733313977718353,0.9564592838287354,0.12705321609973907
55,0.9528218507766724,0.1372441053390503,0.9561001658439636,0.12583214044570923
56,0.9532594680786133,0.1363876909017563,0.9574916958808899,0.1249166876077652
57,0.9527769088745117,0.1356385499238968,0.956863284111023,0.12418768554925919
58,0.9531921744346619,0.13493570685386658,0.959556519985199,0.12337204813957214
59,0.953540027141571,0.1354149878025055,0.9597360491752625,0.12204340845346451
60,0.9537757039070129,0.13272206485271454,0.9602298140525818,0.12140252441167831
61,0.9532707333564758,0.1337030678987503,0.9589729905128479,0.12082486599683762
62,0.9545051455497742,0.13185618817806244,0.9603644609451294,0.1197812557220459
63,0.9544827342033386,0.13088840246200562,0.9609031081199646,0.11878809332847595
64,0.9547857046127319,0.13094462454319,0.9600951671600342,0.11842116713523865
65,0.9547183513641357,0.13029317557811737,0.9615315794944763,0.11693595349788666
66,0.9548867344856262,0.12850093841552734,0.9616662263870239,0.11610464006662369
67,0.9545388221740723,0.12850388884544373,0.961980402469635,0.11494247615337372
68,0.9549652934074402,0.12802591919898987,0.9618906378746033,0.11404255032539368
69,0.9556834697723389,0.12677699327468872,0.9621151089668274,0.11331639438867569
70,0.9560650587081909,0.12545548379421234,0.9618457555770874,0.11240850389003754
71,0.9558630585670471,0.12526117265224457,0.9623395204544067,0.11153566092252731
72,0.9565139412879944,0.12425780296325684,0.962249755859375,0.11054550111293793
73,0.9565588235855103,0.12239714711904526,0.9629230499267578,0.1096765324473381
74,0.9571648240089417,0.12118940055370331,0.9627884030342102,0.10878936201334
75,0.9566822648048401,0.12209318578243256,0.9630128145217896,0.1079711765050888
76,0.9576810598373413,0.12111572176218033,0.9632821679115295,0.10705815255641937
77,0.9581523537635803,0.1201758086681366,0.9633270502090454,0.10582462698221207
78,0.9580962657928467,0.12030747532844543,0.9629230499267578,0.10534926503896713
79,0.9589267373085022,0.11914022266864777,0.9639105796813965,0.10425008833408356
80,0.9585227370262146,0.1177244782447815,0.9641799330711365,0.1038653552532196
81,0.9589828252792358,0.11797898262739182,0.9644941091537476,0.10314249992370605
82,0.9592745900154114,0.11634784936904907,0.9647185802459717,0.1022539809346199
83,0.9595102667808533,0.11637800186872482,0.9651674032211304,0.10192345827817917
84,0.9589154720306396,0.11532211303710938,0.9645389914512634,0.10173729062080383
85,0.959947943687439,0.11425338685512543,0.9651674032211304,0.10019954293966293
86,0.9601050615310669,0.11353205144405365,0.9656162858009338,0.09949997067451477
87,0.9598581790924072,0.1133623942732811,0.9659305214881897,0.0986098200082779
88,0.960879385471344,0.1137026846408844,0.9675913453102112,0.0982867032289505
89,0.960419237613678,0.11274226754903793,0.9656611680984497,0.09802281111478806
90,0.960957944393158,0.11180282384157181,0.9689379930496216,0.09703999012708664
91,0.9607671499252319,0.11150333285331726,0.9669629335403442,0.09627330303192139
92,0.960419237613678,0.11088447272777557,0.9693419337272644,0.09579100459814072
93,0.9610589146614075,0.1092221736907959,0.9675464630126953,0.09489917755126953
94,0.9621362686157227,0.10908309370279312,0.9671424627304077,0.09467252343893051
95,0.9624841213226318,0.10691728442907333,0.9678157567977905,0.09411395341157913
96,0.9622036218643188,0.10859519988298416,0.9699703454971313,0.09344781935214996
97,0.9622148275375366,0.10817646235227585,0.9676811099052429,0.09311018884181976
98,0.9617996215820312,0.10831885039806366,0.9706436991691589,0.09267805516719818
99,0.9631574749946594,0.10679090023040771,0.9696112871170044,0.09165232628583908
100,0.9623157978057861,0.1066095158457756,0.9704192280769348,0.0920456051826477
101,0.9628320336341858,0.1068141907453537,0.9719454050064087,0.09099670499563217
102,0.9628096222877502,0.10463302582502365,0.9683544039726257,0.09115497022867203
103,0.9630228281021118,0.10413514077663422,0.9692072868347168,0.09051021188497543
104,0.9630677103996277,0.10635790228843689,0.9698805809020996,0.09010590612888336
105,0.9631799459457397,0.10476363450288773,0.9724840521812439,0.08963986486196518
106,0.9635951519012451,0.10442016273736954,0.9723494052886963,0.08915982395410538
107,0.9639654755592346,0.10236801207065582,0.9714965224266052,0.0890587717294693
108,0.9639205932617188,0.10306153446435928,0.9729329347610474,0.0882926881313324
109,0.9638645052909851,0.10243792086839676,0.9726186990737915,0.08790809661149979
110,0.9646388292312622,0.10220345854759216,0.9727982878684998,0.08755238354206085
111,0.96438068151474,0.10173598676919937,0.9704641103744507,0.08707913756370544
112,0.9643470644950867,0.10179735720157623,0.9720800518989563,0.08680610358715057
113,0.9652560353279114,0.09997083991765976,0.9732471704483032,0.0864064171910286
114,0.9650765061378479,0.10003746300935745,0.9729778170585632,0.08605750650167465
115,0.9653794765472412,0.10010311007499695,0.9731124639511108,0.08605532348155975
116,0.9653794765472412,0.09984449297189713,0.9735164642333984,0.0854242816567421
117,0.9646725058555603,0.10101822018623352,0.9707783460617065,0.08505934476852417
118,0.9651886820793152,0.099948450922966,0.9714067578315735,0.08504585921764374
119,0.9652785062789917,0.09898187220096588,0.9737858176231384,0.08465293794870377
120,0.9653345942497253,0.09924498200416565,0.9732471704483032,0.0842086598277092
121,0.9660640358924866,0.09814514219760895,0.9742795825004578,0.08379024267196655
122,0.966322124004364,0.0972842425107956,0.9737409353256226,0.08330751210451126
123,0.9660865068435669,0.09712613373994827,0.9736959934234619,0.08370646089315414
124,0.9662323594093323,0.09760142117738724,0.9737409353256226,0.08308934420347214
125,0.9667598009109497,0.09716419130563736,0.9732471704483032,0.08304039388895035
126,0.9666588306427002,0.09749466925859451,0.9741897583007812,0.08280085027217865
127,0.966939389705658,0.09664782136678696,0.9736959934234619,0.0826612189412117
128,0.9662997126579285,0.0963379442691803,0.9744591116905212,0.08225645124912262
129,0.9666363596916199,0.09596549719572067,0.9737858176231384,0.08176345378160477
130,0.9663894772529602,0.09696074575185776,0.9737858176231384,0.08180113881826401
131,0.9671077132225037,0.09487668424844742,0.9746835231781006,0.08147131651639938
132,0.9666026830673218,0.0959307998418808,0.974818229675293,0.08111056685447693
133,0.9671974778175354,0.09466447681188583,0.9744591116905212,0.0811300277709961
134,0.9670066833496094,0.09427499771118164,0.9740999937057495,0.08113537728786469
135,0.9670740365982056,0.09483977407217026,0.9742347002029419,0.08037927001714706
136,0.9674668312072754,0.09419862180948257,0.9746835231781006,0.08034664392471313
137,0.967522919178009,0.09434813261032104,0.9750426411628723,0.07987882941961288
138,0.9668271541595459,0.09466364234685898,0.9744591116905212,0.07982344180345535
139,0.9674780368804932,0.09355545043945312,0.9748631119728088,0.07971043884754181
140,0.9680952429771423,0.09237199276685715,0.9720800518989563,0.07970418781042099
141,0.9673770070075989,0.09330526739358902,0.975401759147644,0.07921679317951202
142,0.9679605960845947,0.09261155873537064,0.9754915237426758,0.07926458865404129
143,0.9680503606796265,0.09214595705270767,0.9745039939880371,0.07894846051931381
144,0.9684094786643982,0.09240546077489853,0.9744591116905212,0.0785088986158371
145,0.9680279493331909,0.09133049100637436,0.9753119945526123,0.07853581011295319
146,0.9679830074310303,0.09233685582876205,0.9749528765678406,0.078163281083107
147,0.9681289196014404,0.09128139913082123,0.9754466414451599,0.07781026512384415
148,0.967792272567749,0.0918971374630928,0.9752670526504517,0.07805108278989792
149,0.9684880375862122,0.09107004851102829,0.9754466414451599,0.07770499587059021
150,0.9681738018989563,0.09155846387147903,0.9759852886199951,0.07776671648025513
151,0.9692286849021912,0.0904064029455185,0.9750426411628723,0.07720009982585907
152,0.9684768319129944,0.09037221223115921,0.9752221703529358,0.07715578377246857
153,0.968690037727356,0.09111681580543518,0.9750875234603882,0.07706917822360992
154,0.9692062735557556,0.0900503396987915,0.9763443470001221,0.07742030173540115
155,0.9687685966491699,0.08935794979333878,0.9759852886199951,0.07675500214099884
156,0.9691725969314575,0.08935102820396423,0.9755812883377075,0.07650507241487503
157,0.9689818024635315,0.08888649940490723,0.9758506417274475,0.07619396597146988
158,0.9685553908348083,0.08954796195030212,0.9758056998252869,0.07620438188314438
159,0.9687798023223877,0.08948718756437302,0.9759404063224792,0.07628560811281204
160,0.9695204496383667,0.08933985978364944,0.9763892889022827,0.07602741569280624
161,0.9698795676231384,0.08829643577337265,0.9754915237426758,0.0761621743440628
162,0.9685104489326477,0.08833248168230057,0.9754915237426758,0.07551030814647675
163,0.9695765972137451,0.08849675208330154,0.9756710529327393,0.07530687749385834
164,0.9698458909988403,0.08751480281352997,0.9760750532150269,0.07504276931285858
165,0.9699805974960327,0.08679565042257309,0.9761648178100586,0.07509688287973404
166,0.9699244499206543,0.08748217672109604,0.976030170917511,0.07486889511346817
167,0.9693072438240051,0.0873480960726738,0.9765239357948303,0.0746643915772438
168,0.970283567905426,0.08642935752868652,0.9764790534973145,0.07492347061634064
169,0.9696663618087769,0.086798295378685,0.9767034649848938,0.07427099347114563
170,0.9701601266860962,0.08714638650417328,0.9763443470001221,0.07451736927032471
171,0.9699581265449524,0.08738892525434494,0.9764341711997986,0.07403410226106644
172,0.9706426858901978,0.08577540516853333,0.9764341711997986,0.07397426664829254
173,0.9703958034515381,0.08563327044248581,0.9762097001075745,0.07399680465459824
174,0.9703958034515381,0.0855712965130806,0.9763443470001221,0.07379597425460815
175,0.9701152443885803,0.08584782481193542,0.9770177006721497,0.07369004935026169
176,0.9699581265449524,0.08608443289995193,0.9764790534973145,0.0735391154885292
177,0.9702498912811279,0.0863325223326683,0.9759404063224792,0.07340946048498154
178,0.9708558917045593,0.08437779545783997,0.9770625829696655,0.07315156608819962
179,0.9706651568412781,0.0850769653916359,0.9761648178100586,0.0731673315167427
180,0.9705304503440857,0.08551327139139175,0.9761648178100586,0.07300225645303726
181,0.9703845977783203,0.08528776466846466,0.9764790534973145,0.07279125601053238
182,0.9709569215774536,0.08462978899478912,0.9764341711997986,0.07273387163877487
183,0.9713160395622253,0.08528494089841843,0.9769728183746338,0.07248251885175705
184,0.9706538915634155,0.08479151874780655,0.9770177006721497,0.07209454476833344
185,0.9708334803581238,0.08470320701599121,0.9763892889022827,0.0723581314086914
186,0.9707661271095276,0.08483376353979111,0.9777807593345642,0.0719815045595169
187,0.9713048338890076,0.08416736871004105,0.9772869944572449,0.07182925194501877
188,0.9711701273918152,0.084007628262043,0.9773318767547607,0.07168596982955933
189,0.9708558917045593,0.0837586373090744,0.977870523929596,0.07145746052265167
190,0.9710242748260498,0.08445583283901215,0.9773767590522766,0.07150615751743317
191,0.9711477160453796,0.08367780596017838,0.977242112159729,0.07166276127099991
192,0.9709120392799377,0.08480630815029144,0.977511465549469,0.0714327022433281
193,0.9714394807815552,0.0824122428894043,0.9783642888069153,0.07107227295637131
194,0.971484363079071,0.08321363478899002,0.9776909947395325,0.07089538127183914
195,0.9714058041572571,0.08273564279079437,0.9773318767547607,0.0711236298084259
196,0.9710803627967834,0.08305173367261887,0.9779603481292725,0.07096142321825027
197,0.9725168347358704,0.08227968961000443,0.9779603481292725,0.0704638659954071
198,0.9708558917045593,0.08241935819387436,0.9779603481292725,0.07068415731191635
199,0.9715853333473206,0.08303610235452652,0.9776909947395325,0.07052335888147354
200,0.9710915684700012,0.08317852020263672,0.9780949950218201,0.07027426362037659
201,0.9717649221420288,0.08238360285758972,0.9781398773193359,0.07012900710105896
202,0.9716190099716187,0.08220679312944412,0.9790376424789429,0.06995389610528946
203,0.9718434810638428,0.08237902820110321,0.9791274070739746,0.07020997256040573
204,0.9720342755317688,0.08235327154397964,0.978723406791687,0.0696326196193695
205,0.9721689224243164,0.08102236688137054,0.9788580536842346,0.06941700726747513
206,0.9722811579704285,0.08124267309904099,0.9789478182792664,0.06953048706054688
207,0.9720791578292847,0.08073365688323975,0.978454053401947,0.06956908106803894
208,0.9721801280975342,0.08119609206914902,0.978454053401947,0.06927208602428436
209,0.9722362756729126,0.0808686837553978,0.9786785244941711,0.06913646310567856
210,0.9720005989074707,0.08194108307361603,0.9791722893714905,0.06922271847724915
211,0.9719669222831726,0.08104630559682846,0.9794415831565857,0.06894119828939438
212,0.9723260402679443,0.08064897358417511,0.9785438776016235,0.0689985603094101
213,0.9720678925514221,0.08043923228979111,0.979621171951294,0.0687137022614479
