epoch,accuracy,loss,val_accuracy,val_loss
0,0.8857155442237854,0.6780851483345032,0.0014881467213854194,3.958173990249634
1,0.9233907461166382,0.25366324186325073,0.0015054508112370968,4.054100036621094
2,0.9233561158180237,0.2414652705192566,0.0015054508112370968,3.8821868896484375
3,0.9233214855194092,0.23599199950695038,0.0015054508112370968,3.619614839553833
4,0.9234469532966614,0.23066391050815582,0.0015054508112370968,3.3698649406433105
5,0.9235594272613525,0.22639289498329163,0.0015054508112370968,3.4426662921905518
6,0.9234772324562073,0.22278055548667908,0.0015054508112370968,3.5662479400634766
7,0.9236113429069519,0.2186666876077652,0.0015054508112370968,3.478975772857666
8,0.9241607785224915,0.21523171663284302,0.02981484681367874,3.3935108184814453
9,0.9247664213180542,0.2114945948123932,0.03292957320809364,3.5118958950042725
10,0.9258522391319275,0.20818044245243073,0.020349541679024696,3.7820816040039062
11,0.9270029664039612,0.20481924712657928,0.09543173760175705,3.633849620819092
12,0.9279633164405823,0.2016301155090332,0.055372901260852814,3.8595430850982666
13,0.930117666721344,0.19694127142429352,0.0015054508112370968,4.173813819885254
14,0.9323282837867737,0.19263416528701782,0.005917978938668966,4.378621578216553
15,0.9330376982688904,0.18907591700553894,0.0015227547846734524,4.363221168518066
16,0.9344826340675354,0.18547308444976807,0.058453019708395004,4.385512828826904
17,0.9365028738975525,0.18114788830280304,0.04819172993302345,4.349086761474609
18,0.9375194907188416,0.17847074568271637,0.03033396787941456,4.474198818206787
19,0.9389643669128418,0.1745757907629013,0.03398511931300163,4.618751049041748
20,0.9404308795928955,0.17141519486904144,0.05203322321176529,4.510288238525391
21,0.9417979121208191,0.16819564998149872,0.06618791818618774,4.346662521362305
22,0.9436666965484619,0.16509006917476654,0.0955701693892479,4.263218879699707
23,0.9446530342102051,0.1621648371219635,0.06513237953186035,4.373974323272705
24,0.9453063011169434,0.15871350467205048,0.05551133304834366,4.345002174377441
25,0.9469025731086731,0.15675406157970428,0.07174251228570938,4.285519599914551
26,0.9472054243087769,0.15487299859523773,0.08871777355670929,4.320825099945068
27,0.9482825994491577,0.1521507352590561,0.07110226899385452,4.485753059387207
28,0.9489488005638123,0.14963556826114655,0.09913479536771774,4.206836700439453
29,0.9499480724334717,0.14749892055988312,0.08902924507856369,4.282227516174316
30,0.9510728716850281,0.14500835537910461,0.1253158003091812,4.05726432800293
31,0.9509949684143066,0.14385966956615448,0.09314760565757751,4.221927642822266
32,0.9520981311798096,0.14196382462978363,0.11185326427221298,4.164761066436768
33,0.9528335332870483,0.1395845264196396,0.06622252613306046,4.305708885192871
34,0.9529632925987244,0.1383349895477295,0.07061775028705597,4.255198001861572
35,0.9533094167709351,0.13758741319179535,0.09929053485393524,3.974067211151123
36,0.9539453387260437,0.13480888307094574,0.07229624688625336,4.055110931396484
37,0.9540750980377197,0.1342632919549942,0.08863124996423721,3.950455665588379
38,0.9545077085494995,0.1329142302274704,0.08733344823122025,3.9691109657287598
39,0.9549143314361572,0.1317276507616043,0.09266308695077896,3.9396016597747803
40,0.955545961856842,0.13049741089344025,0.06710503250360489,4.020120620727539
41,0.9559915065765381,0.12888604402542114,0.09210935980081558,3.957228183746338
42,0.9558314681053162,0.12883460521697998,0.031251080334186554,4.14832878112793
43,0.9563246369361877,0.12729375064373016,0.11818654090166092,3.789602518081665
44,0.956722617149353,0.1259496808052063,0.06521889567375183,3.943791151046753
45,0.9569994807243347,0.1254490315914154,0.060321856290102005,3.9077022075653076
46,0.9572590589523315,0.12434122711420059,0.06116975098848343,3.93914532661438
47,0.9579166173934937,0.12357009947299957,0.09043087065219879,3.903627872467041
48,0.957968533039093,0.12293223291635513,0.059941165149211884,3.9526102542877197
49,0.9581674933433533,0.12198872864246368,0.0875064879655838,3.85649037361145
50,0.9588250517845154,0.12152855843305588,0.13012631237506866,3.661630153656006
51,0.9590629935264587,0.11924370378255844,0.07182903587818146,3.9128050804138184
52,0.959447979927063,0.11902838200330734,0.09581242501735687,3.8224358558654785
53,0.9595431685447693,0.11828680336475372,0.09662571549415588,3.765864610671997
54,0.9597248435020447,0.1178181916475296,0.10384149849414825,3.739248514175415
55,0.9598979353904724,0.11738333106040955,0.06895656883716583,3.785083293914795
56,0.9600622653961182,0.11664985865354538,0.09941166639328003,3.753870964050293
57,0.960321843624115,0.11601251363754272,0.06724346429109573,3.8318917751312256
58,0.9604992270469666,0.11545965820550919,0.09288804233074188,3.6863744258880615
59,0.9609361290931702,0.11438219994306564,0.08494549244642258,3.7435412406921387
60,0.961195707321167,0.11407420784235,0.06663782894611359,3.8136513233184814
61,0.9611221551895142,0.11397530883550644,0.07385360449552536,3.7629175186157227
62,0.9613428115844727,0.11334291845560074,0.08247101306915283,3.6590077877044678
63,0.9617667198181152,0.11176133900880814,0.10719847679138184,3.5607402324676514
64,0.9619138240814209,0.11150500923395157,0.0760166123509407,3.6688435077667236
65,0.9615331292152405,0.11148664355278015,0.08664128929376602,3.6229538917541504
66,0.9619613885879517,0.11097148060798645,0.09387437254190445,3.6698107719421387
67,0.9626968502998352,0.1097421944141388,0.08716040849685669,3.6444945335388184
68,0.9624113440513611,0.10944860428571701,0.09070773422718048,3.593888998031616
69,0.962757408618927,0.10923644155263901,0.08807752281427383,3.5945937633514404
70,0.9625281095504761,0.10910145938396454,0.08101747930049896,3.598811626434326
71,0.9625021815299988,0.10886052250862122,0.06975255161523819,3.6986191272735596
72,0.9629650712013245,0.1083858460187912,0.08136355876922607,3.550114393234253
73,0.9629390835762024,0.10777917504310608,0.08506662398576736,3.533597230911255
74,0.9636355638504028,0.10687031596899033,0.091365285217762,3.528447389602661
75,0.9635447263717651,0.10689188539981842,0.10058833658695221,3.4197449684143066
76,0.963947057723999,0.10604023933410645,0.07895829528570175,3.5737974643707275
77,0.9635230898857117,0.10590803623199463,0.07177712768316269,3.589630126953125
78,0.9640551805496216,0.10518709570169449,0.06534002721309662,3.665849208831787
79,0.9640595316886902,0.10557214170694351,0.06964872777462006,3.5614852905273438
80,0.9643536806106567,0.1046319305896759,0.08477245271205902,3.4880566596984863
81,0.9645007848739624,0.10487380623817444,0.09293995797634125,3.393734931945801
82,0.9640292525291443,0.10456947237253189,0.07883717119693756,3.4798707962036133
83,0.9649074077606201,0.10355211049318314,0.08683162927627563,3.4325525760650635
84,0.9648425579071045,0.10315564274787903,0.08136355876922607,3.5057766437530518
85,0.9645656943321228,0.10354670137166977,0.06506315618753433,3.5666050910949707
86,0.964621901512146,0.10309223085641861,0.08684893697500229,3.4034321308135986
87,0.9643710255622864,0.10337933897972107,0.0772278904914856,3.4442713260650635
88,0.9653313755989075,0.10182596743106842,0.0853261798620224,3.4257633686065674
89,0.9653832912445068,0.10183952748775482,0.09612389653921127,3.4137344360351562
90,0.9652578234672546,0.1022806391119957,0.08487627655267715,3.3920435905456543
91,0.9653010964393616,0.10097982734441757,0.07717598229646683,3.5291600227355957
92,0.9652491807937622,0.10151001065969467,0.0845474973320961,3.443345069885254
93,0.9650847911834717,0.1009005606174469,0.10430870205163956,3.3702495098114014
94,0.9651453495025635,0.10067885369062424,0.07478802651166916,3.5039095878601074
95,0.965296745300293,0.10125299543142319,0.08741997182369232,3.3890907764434814
96,0.9656125903129578,0.10056772083044052,0.10446444153785706,3.3599660396575928
97,0.9660451412200928,0.09969373047351837,0.08615677803754807,3.4291248321533203
98,0.965681791305542,0.09989472478628159,0.08896002918481827,3.4381842613220215
99,0.9661144018173218,0.09879752993583679,0.10790794342756271,3.382751226425171
100,0.9657856225967407,0.0994885265827179,0.10266482084989548,3.3595309257507324
101,0.9658894538879395,0.09915255755186081,0.10299360007047653,3.3695225715637207
102,0.9659543037414551,0.0991404578089714,0.10027686506509781,3.388267755508423
103,0.9663609862327576,0.09849086403846741,0.10853088647127151,3.3033971786499023
104,0.9663307070732117,0.0979602187871933,0.10373766720294952,3.306041717529297
105,0.9662485122680664,0.09803454577922821,0.09281882643699646,3.387106418609619
106,0.9662311673164368,0.09709504246711731,0.08342273533344269,3.3721559047698975
107,0.9663349986076355,0.09737151861190796,0.09082886576652527,3.368107318878174
108,0.9666594862937927,0.09673237800598145,0.07253850251436234,3.4079983234405518
109,0.9663782715797424,0.09717318415641785,0.09546634554862976,3.31199049949646
110,0.9664431810379028,0.09667418152093887,0.08954836428165436,3.3283159732818604
111,0.9665902256965637,0.09680315852165222,0.08117321133613586,3.3431878089904785
112,0.9665685892105103,0.09674769639968872,0.10468938946723938,3.247218370437622
113,0.9672132134437561,0.09647657722234726,0.1365807205438614,3.221931219100952
114,0.9673516154289246,0.09585877507925034,0.13114725053310394,3.215546131134033
115,0.9669579267501831,0.09568721801042557,0.09756013005971909,3.2573931217193604
116,0.9671136736869812,0.0956418365240097,0.10114206373691559,3.320294141769409
117,0.9672477841377258,0.09535904973745346,0.08885620534420013,3.345050573348999
118,0.9673040509223938,0.09533409029245377,0.10034608095884323,3.2528233528137207
119,0.9672088623046875,0.09523782879114151,0.10453365743160248,3.2855513095855713
120,0.9676198363304138,0.09418938308954239,0.09309569001197815,3.3030331134796143
121,0.9672521352767944,0.09475266933441162,0.10276864469051361,3.26513671875
122,0.9677236676216125,0.09427007287740707,0.1131337583065033,3.2497398853302
123,0.9674597978591919,0.09459732472896576,0.11353175342082977,3.1889562606811523
124,0.9677798748016357,0.09338613599538803,0.10372036695480347,3.2237141132354736
125,0.9676328301429749,0.09408217668533325,0.09276691824197769,3.3060693740844727
126,0.9674900770187378,0.09386022388935089,0.08487627655267715,3.332066535949707
127,0.9675895571708679,0.09398599714040756,0.12725384533405304,3.2122926712036133
128,0.9671353101730347,0.0941312313079834,0.10465478152036667,3.2509069442749023
129,0.9681692123413086,0.09327244013547897,0.12484858930110931,3.2020740509033203
130,0.967732310295105,0.0933801457285881,0.1153140664100647,3.2397303581237793
131,0.9679702520370483,0.09328345209360123,0.12067832052707672,3.2240750789642334
132,0.9681475758552551,0.0926167443394661,0.10686969757080078,3.2492358684539795
133,0.9678923487663269,0.09324675798416138,0.11342792958021164,3.241804838180542
134,0.9682600498199463,0.09250259399414062,0.1336909532546997,3.130589723587036
135,0.968234121799469,0.09188849478960037,0.11675029993057251,3.2113587856292725
136,0.9682946801185608,0.09217415750026703,0.10311472415924072,3.2076313495635986
137,0.9681605696678162,0.09243856370449066,0.1164042204618454,3.1961441040039062
138,0.9679269790649414,0.09254535287618637,0.09579511731863022,3.2739462852478027
139,0.9685023427009583,0.09157212823629379,0.11325488984584808,3.206638813018799
140,0.9682254791259766,0.09219507873058319,0.11893060803413391,3.1662416458129883
141,0.9680264592170715,0.09132353961467743,0.13064543902873993,3.127873659133911
142,0.9686537384986877,0.09158691018819809,0.10820211470127106,3.1548149585723877
143,0.9686234593391418,0.0906863585114479,0.14722269773483276,3.100475788116455
144,0.9685412645339966,0.08993960171937943,0.15251773595809937,3.068995475769043
145,0.9685239791870117,0.0906311646103859,0.16668973863124847,3.055677652359009
146,0.9688267707824707,0.09011277556419373,0.10763107985258102,3.2189035415649414
147,0.9687792062759399,0.09065849334001541,0.12415643036365509,3.2079925537109375
148,0.9686797261238098,0.09028386324644089,0.13286036252975464,3.1414413452148438
149,0.9688700437545776,0.09031114727258682,0.14024917781352997,3.091109037399292
150,0.9691296219825745,0.08999402821063995,0.10754455626010895,3.2298169136047363
151,0.9691122770309448,0.08938097208738327,0.15208514034748077,3.096343755722046
152,0.9691036343574524,0.08966067433357239,0.16688008606433868,3.0734214782714844
153,0.9691815376281738,0.08951234072446823,0.11725211888551712,3.1735336780548096
154,0.9688138365745544,0.08956095576286316,0.13808616995811462,3.134673595428467
155,0.9691944718360901,0.08913213014602661,0.12066101282835007,3.205026865005493
156,0.9691599011421204,0.08919397741556168,0.13211628794670105,3.1198668479919434
157,0.9691296219825745,0.0884246677160263,0.16156774759292603,3.061933994293213
158,0.969436764717102,0.08898711949586868,0.14699774980545044,3.0981662273406982
159,0.9690647125244141,0.08842803537845612,0.17094652354717255,3.0458333492279053
160,0.9692204594612122,0.08887013792991638,0.11557362973690033,3.1381685733795166
161,0.9691988229751587,0.08858849853277206,0.1345561444759369,3.0925679206848145
162,0.9689738750457764,0.0887022614479065,0.13682298362255096,3.0786502361297607
163,0.9693675637245178,0.08872193843126297,0.12438137829303741,3.1031253337860107
164,0.9697481989860535,0.08824890851974487,0.14379650354385376,3.056370496749878
165,0.9696530699729919,0.08860231935977936,0.1226336732506752,3.1148457527160645
166,0.9694497585296631,0.0876612514257431,0.1366499364376068,3.0864899158477783
167,0.9695492386817932,0.0879707857966423,0.1667935699224472,3.035825729370117
168,0.9692637324333191,0.08791705220937729,0.14163349568843842,3.0630552768707275
169,0.9693372845649719,0.08891128748655319,0.12650977075099945,3.13574481010437
170,0.9698866605758667,0.08683213591575623,0.13123378157615662,3.0789051055908203
171,0.9701635241508484,0.08729051798582077,0.16262328624725342,3.0490801334381104
172,0.9694064855575562,0.0877973809838295,0.11569475382566452,3.1602983474731445
173,0.9697871804237366,0.0868270993232727,0.13363903760910034,3.086613893508911
174,0.9698347449302673,0.08742756396532059,0.11683682352304459,3.094046115875244
175,0.9695319533348083,0.08760445564985275,0.1397300511598587,3.0693705081939697
176,0.9697309136390686,0.08713701367378235,0.1490742415189743,3.0438859462738037
177,0.9702803492546082,0.08638689666986465,0.19235162436962128,2.9899117946624756
178,0.9700164198875427,0.08712098747491837,0.11777123808860779,3.129539966583252
179,0.9699082970619202,0.0863196849822998,0.1207648366689682,3.0597169399261475
180,0.9698433876037598,0.08662186563014984,0.15362519025802612,3.0392942428588867
181,0.9702240824699402,0.0861758440732956,0.12900155782699585,3.084482431411743
182,0.9701851606369019,0.0863867700099945,0.17693372070789337,2.968994379043579
183,0.9695146083831787,0.08714528381824493,0.14635750651359558,3.0217084884643555
184,0.9697481989860535,0.08683055639266968,0.1408548206090927,3.0884809494018555
185,0.9699428677558899,0.08599167317152023,0.12230489403009415,3.0854740142822266
186,0.9701721668243408,0.08628726750612259,0.14402145147323608,3.0455753803253174
187,0.970271646976471,0.08558772504329681,0.14691123366355896,2.983473539352417
188,0.9701591730117798,0.08612275123596191,0.1459248960018158,2.9760098457336426
189,0.9702500700950623,0.08591663092374802,0.11773663014173508,3.067530870437622
190,0.9700856804847717,0.08626798540353775,0.11685412377119064,3.0336356163024902
191,0.9703365564346313,0.08586602658033371,0.12074753642082214,3.1203701496124268
192,0.970310628414154,0.08561231940984726,0.12346426397562027,3.055346727371216
193,0.9707908034324646,0.08476684987545013,0.11678490787744522,3.080672025680542
194,0.9702327251434326,0.08631028980016708,0.1503201276063919,3.0240418910980225
195,0.9700077772140503,0.08571643382310867,0.15301954746246338,3.0243194103240967
196,0.9703019261360168,0.085444875061512,0.1574493795633316,2.9993419647216797
197,0.9704533815383911,0.08521131426095963,0.1333448737859726,3.044255495071411
198,0.9703279137611389,0.0854705423116684,0.14959335327148438,3.0157971382141113
199,0.9704231023788452,0.08547552675008774,0.14992213249206543,2.996757745742798
200,0.9700769782066345,0.08571500331163406,0.1457691639661789,3.015407085418701
201,0.9709249138832092,0.08437175303697586,0.12907077372074127,3.0423190593719482
202,0.9703841209411621,0.08482459932565689,0.12872469425201416,3.0701165199279785
203,0.9707431793212891,0.08444426208734512,0.11763280630111694,3.052429676055908
204,0.9704923033714294,0.08452507853507996,0.14824363589286804,3.014219284057617
205,0.9706739783287048,0.08429190516471863,0.16198304295539856,3.0069758892059326
206,0.9707778096199036,0.08469446003437042,0.15023361146450043,3.0005030632019043
207,0.9706869721412659,0.08434337377548218,0.14552690088748932,3.018580675125122
208,0.9703019261360168,0.08464226871728897,0.13559439778327942,3.0453274250030518
209,0.970985472202301,0.0845690369606018,0.11638692021369934,3.1083364486694336
210,0.9708686470985413,0.0848413035273552,0.15260425209999084,2.9491724967956543
211,0.9705095887184143,0.08408215641975403,0.11377400904893875,3.070148468017578
212,0.9711541533470154,0.08368111401796341,0.14213532209396362,3.008594274520874
213,0.9710503816604614,0.08356715738773346,0.14646132290363312,2.986501693725586
214,0.9710373878479004,0.08347193151712418,0.15971621870994568,2.9346795082092285
215,0.9706783294677734,0.0842628926038742,0.11804810166358948,3.090928554534912
216,0.9710849523544312,0.08301179111003876,0.1541789174079895,2.9635071754455566
217,0.970855712890625,0.08390190452337265,0.1667589545249939,2.970271587371826
218,0.9709421992301941,0.08359543979167938,0.15208514034748077,3.0307962894439697
